time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:31.300,red-bull,honda,,,11,max-verstappen,1,pirelli,33
1:32.047,mercedes,mercedes,+0.747,+0.747,14,valtteri-bottas,2,pirelli,77
1:32.195,ferrari,ferrari,+0.148,+0.895,17,carlos-sainz-jr,3,pirelli,55
1:32.238,red-bull,honda,+0.043,+0.938,15,sergio-perez,4,pirelli,11
1:32.266,mercedes,mercedes,+0.028,+0.966,15,lewis-hamilton,5,pirelli,44
1:32.336,mclaren,mercedes,+0.070,+1.036,14,lando-norris,6,pirelli,4
1:32.624,alpine,renault,+0.288,+1.324,15,fernando-alonso,7,pirelli,14
1:32.681,alpine,renault,+0.057,+1.381,16,esteban-ocon,8,pirelli,31
1:32.707,alphatauri,honda,+0.026,+1.407,16,pierre-gasly,9,pirelli,10
1:32.759,mclaren,mercedes,+0.052,+1.459,14,daniel-ricciardo,10,pirelli,3
1:32.820,ferrari,ferrari,+0.061,+1.520,15,charles-leclerc,11,pirelli,16
1:33.017,alfa-romeo,ferrari,+0.197,+1.717,17,antonio-giovinazzi,12,pirelli,99
1:33.051,aston-martin,mercedes,+0.034,+1.751,15,lance-stroll,13,pirelli,18
1:33.200,aston-martin,mercedes,+0.149,+1.900,18,sebastian-vettel,14,pirelli,5
1:33.328,alfa-romeo,ferrari,+0.128,+2.028,16,kimi-raikkonen,15,pirelli,7
1:33.364,williams,mercedes,+0.036,+2.064,16,george-russell,16,pirelli,63
1:33.424,alphatauri,honda,+0.060,+2.124,17,yuki-tsunoda,17,pirelli,22
1:33.584,williams,mercedes,+0.160,+2.284,16,nicholas-latifi,18,pirelli,6
1:34.143,haas,ferrari,+0.559,+2.843,14,mick-schumacher,19,pirelli,47
1:34.642,haas,ferrari,+0.499,+3.342,13,nikita-mazepin,20,pirelli,9
