time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
30.798,ferrari,ferrari,1,charles-leclerc,1,pirelli,14,16
30.226,alphatauri,honda,1,yuki-tsunoda,2,pirelli,15,22
31.457,haas,ferrari,1,mick-schumacher,3,pirelli,15,47
29.951,mclaren,mercedes,1,daniel-ricciardo,4,pirelli,16,3
30.572,mercedes,mercedes,1,valtteri-bottas,5,pirelli,17,77
30.534,ferrari,ferrari,1,carlos-sainz-jr,6,pirelli,17,55
30.781,alphatauri,honda,1,pierre-gasly,7,pirelli,17,10
30.092,williams,mercedes,1,george-russell,8,pirelli,17,63
29.803,red-bull,honda,1,max-verstappen,9,pirelli,18,33
31.288,alpine,renault,1,fernando-alonso,10,pirelli,18,14
29.775,williams,mercedes,1,nicholas-latifi,11,pirelli,18,6
30.263,mercedes,mercedes,1,lewis-hamilton,12,pirelli,19,44
29.682,red-bull,honda,1,sergio-perez,13,pirelli,24,11
30.531,mclaren,mercedes,1,lando-norris,14,pirelli,24,4
30.207,alpine,renault,1,esteban-ocon,15,pirelli,28,31
30.586,alfa-romeo,ferrari,1,antonio-giovinazzi,16,pirelli,28,99
30.983,haas,ferrari,1,nikita-mazepin,17,pirelli,31,9
30.123,red-bull,honda,2,max-verstappen,18,pirelli,32,33
31.327,alfa-romeo,ferrari,1,kimi-raikkonen,19,pirelli,33,7
30.996,aston-martin,mercedes,1,lance-stroll,20,pirelli,34,18
31.069,aston-martin,mercedes,1,sebastian-vettel,21,pirelli,37,5
31.368,ferrari,ferrari,2,charles-leclerc,22,pirelli,38,16
