time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:40.464,ferrari,ferrari,,,12,sebastian-vettel,1,pirelli,5
1:40.736,mercedes,mercedes,+0.272,+0.272,5,valtteri-bottas,2,pirelli,77
1:41.784,mclaren,renault,+1.048,+1.320,6,carlos-sainz-jr,3,pirelli,55
1:42.380,racing-point,bwt-mercedes,+0.596,+1.916,6,lance-stroll,4,pirelli,18
1:42.470,racing-point,bwt-mercedes,+0.090,+2.006,5,sergio-perez,5,pirelli,11
1:42.588,alphatauri,honda,+0.118,+2.124,7,pierre-gasly,6,pirelli,10
1:42.820,red-bull,honda,+0.232,+2.356,4,max-verstappen,7,pirelli,33
1:43.335,haas,ferrari,+0.515,+2.871,6,romain-grosjean,8,pirelli,8
1:43.471,alfa-romeo,ferrari,+0.136,+3.007,16,kimi-raikkonen,9,pirelli,7
1:43.725,ferrari,ferrari,+0.254,+3.261,10,charles-leclerc,10,pirelli,16
1:44.411,alfa-romeo,ferrari,+0.686,+3.947,9,antonio-giovinazzi,11,pirelli,99
1:46.000,mclaren,renault,+1.589,+5.536,5,lando-norris,12,pirelli,4
1:47.422,alphatauri,honda,+1.422,+6.958,7,daniil-kvyat,13,pirelli,26
,renault,renault,,,1,esteban-ocon,14,pirelli,31
,renault,renault,,,1,daniel-ricciardo,15,pirelli,3
,mercedes,mercedes,,,1,lewis-hamilton,16,pirelli,44
,williams,mercedes,,,2,nicholas-latifi,17,pirelli,6
,williams,mercedes,,,2,george-russell,18,pirelli,63
,red-bull,honda,,,3,alexander-albon,19,pirelli,23
,haas,ferrari,,,1,kevin-magnussen,20,pirelli,20
