constructorId,engineManufacturerId,percentage,driverId,position,tyreManufacturerId,driverNumber
red-bull,honda,18.1,max-verstappen,1,pirelli,33
mercedes,mercedes,14.9,lewis-hamilton,2,pirelli,44
ferrari,ferrari,12.8,sebastian-vettel,3,pirelli,5
mercedes,mercedes,8.2,valtteri-bottas,4,pirelli,77
racing-point,bwt-mercedes,8.1,lance-stroll,5,pirelli,18
