time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
23.568,alphatauri,honda,1,daniil-kvyat,1,pirelli,1,26
22.266,ferrari,ferrari,1,charles-leclerc,2,pirelli,2,16
21.906,mercedes,mercedes,1,valtteri-bottas,3,pirelli,2,77
22.320,mercedes,mercedes,1,lewis-hamilton,4,pirelli,3,44
23.081,racing-point,bwt-mercedes,1,lance-stroll,5,pirelli,3,18
28.286,ferrari,ferrari,1,sebastian-vettel,6,pirelli,3,5
23.263,racing-point,bwt-mercedes,1,sergio-perez,7,pirelli,3,11
27.131,mclaren,renault,1,carlos-sainz-jr,8,pirelli,3,55
23.046,red-bull,honda,1,alexander-albon,9,pirelli,3,23
21.596,williams,mercedes,1,nicholas-latifi,10,pirelli,3,6
22.740,alphatauri,honda,1,pierre-gasly,11,pirelli,3,10
22.299,alfa-romeo,ferrari,1,kimi-raikkonen,12,pirelli,3,7
21.529,red-bull,honda,1,max-verstappen,13,pirelli,4,33
21.920,renault,renault,1,daniel-ricciardo,14,pirelli,4,3
24.281,renault,renault,1,esteban-ocon,15,pirelli,4,31
23.012,mclaren,renault,1,lando-norris,16,pirelli,4,4
21.184,williams,mercedes,1,george-russell,17,pirelli,4,63
22.283,alfa-romeo,ferrari,1,antonio-giovinazzi,18,pirelli,4,99
36.335,williams,mercedes,2,nicholas-latifi,19,pirelli,4,6
22.685,alphatauri,honda,2,daniil-kvyat,20,pirelli,18,26
21.367,williams,mercedes,2,george-russell,21,pirelli,19,63
22.564,ferrari,ferrari,2,charles-leclerc,22,pirelli,20,16
23.082,alfa-romeo,ferrari,2,antonio-giovinazzi,23,pirelli,20,99
21.880,ferrari,ferrari,2,sebastian-vettel,24,pirelli,29,5
21.860,renault,renault,2,esteban-ocon,25,pirelli,31,31
21.644,mercedes,mercedes,2,valtteri-bottas,26,pirelli,33,77
28.367,williams,mercedes,3,nicholas-latifi,27,pirelli,31,6
27.128,alfa-romeo,ferrari,2,kimi-raikkonen,28,pirelli,33,7
22.174,red-bull,honda,2,alexander-albon,29,pirelli,34,23
22.591,haas,ferrari,1,romain-grosjean,30,pirelli,34,8
22.534,racing-point,bwt-mercedes,2,lance-stroll,31,pirelli,35,18
23.621,haas,ferrari,1,kevin-magnussen,32,pirelli,35,20
22.051,racing-point,bwt-mercedes,2,sergio-perez,33,pirelli,35,11
22.742,mclaren,renault,2,lando-norris,34,pirelli,35,4
21.268,red-bull,honda,2,max-verstappen,35,pirelli,36,33
22.264,mercedes,mercedes,2,lewis-hamilton,36,pirelli,37,44
22.438,mclaren,renault,2,carlos-sainz-jr,37,pirelli,40,55
21.831,alfa-romeo,ferrari,3,antonio-giovinazzi,38,pirelli,40,99
21.802,williams,mercedes,4,nicholas-latifi,39,pirelli,39,6
22.073,renault,renault,2,daniel-ricciardo,40,pirelli,43,3
21.572,mercedes,mercedes,3,valtteri-bottas,41,pirelli,49,77
22.048,williams,mercedes,3,george-russell,42,pirelli,50,63
22.057,racing-point,bwt-mercedes,3,lance-stroll,43,pirelli,52,18
25.767,williams,mercedes,5,nicholas-latifi,44,pirelli,52,6
22.426,mercedes,mercedes,3,lewis-hamilton,45,pirelli,66,44
