id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1078,21,2022-11-13,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2022,SPRINT_RACE,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,71,305.879
