time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
37.190,alfa-romeo,ferrari,1,antonio-giovinazzi,1,pirelli,1,99
23.812,mclaren,mercedes,1,daniel-ricciardo,2,pirelli,22,3
25.157,aston-martin,mercedes,1,sebastian-vettel,3,pirelli,22,5
32.456,red-bull,honda,1,max-verstappen,4,pirelli,23,33
24.168,williams,mercedes,1,nicholas-latifi,5,pirelli,23,6
24.714,haas,ferrari,1,mick-schumacher,6,pirelli,23,47
24.168,mclaren,mercedes,1,lando-norris,7,pirelli,24,4
24.928,haas,ferrari,1,nikita-mazepin,8,pirelli,24,9
25.619,mercedes,mercedes,1,lewis-hamilton,9,pirelli,25,44
24.846,aston-martin,mercedes,1,lance-stroll,10,pirelli,25,18
24.797,alpine,renault,1,fernando-alonso,11,pirelli,25,14
30.551,alfa-romeo,ferrari,2,antonio-giovinazzi,12,pirelli,25,99
24.557,ferrari,ferrari,1,charles-leclerc,13,pirelli,26,16
23.906,red-bull,honda,1,sergio-perez,14,pirelli,26,11
24.283,ferrari,ferrari,1,carlos-sainz-jr,15,pirelli,26,55
24.308,mercedes,mercedes,1,valtteri-bottas,16,pirelli,26,77
30.333,alpine,renault,1,esteban-ocon,17,pirelli,26,31
24.156,williams,mercedes,1,george-russell,18,pirelli,26,63
24.501,alfa-romeo,ferrari,1,robert-kubica,19,pirelli,26,88
25.927,aston-martin,mercedes,2,sebastian-vettel,20,pirelli,26,5
24.806,haas,ferrari,2,nikita-mazepin,21,pirelli,28,9
30.917,haas,ferrari,3,nikita-mazepin,22,pirelli,39,9
