id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1049,14,2021-09-12,italy,Formula 1 Heineken Gran Premio d'Italia 2021,SPRINT_RACE,monza,RACE,CLOCKWISE,5.793,11,53,306.72
