time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:23.246,mercedes,mercedes,,,25,lewis-hamilton,1,pirelli,44
1:23.468,mercedes,mercedes,+0.222,+0.222,24,valtteri-bottas,2,pirelli,77
1:23.662,red-bull,honda,+0.194,+0.416,23,max-verstappen,3,pirelli,33
1:23.917,red-bull,honda,+0.255,+0.671,29,sergio-perez,4,pirelli,11
1:24.263,alpine,renault,+0.346,+1.017,20,esteban-ocon,5,pirelli,31
1:24.280,alfa-romeo,ferrari,+0.017,+1.034,28,robert-kubica,6,pirelli,88
1:24.502,alfa-romeo,ferrari,+0.222,+1.256,26,antonio-giovinazzi,7,pirelli,99
1:24.539,alpine,renault,+0.037,+1.293,16,fernando-alonso,8,pirelli,14
1:24.654,alphatauri,honda,+0.115,+1.408,24,pierre-gasly,9,pirelli,10
1:24.665,mclaren,mercedes,+0.011,+1.419,27,lando-norris,10,pirelli,4
1:24.770,ferrari,ferrari,+0.105,+1.524,21,charles-leclerc,11,pirelli,16
1:24.774,mclaren,mercedes,+0.004,+1.528,24,daniel-ricciardo,12,pirelli,3
1:24.805,williams,mercedes,+0.031,+1.559,23,nicholas-latifi,13,pirelli,6
1:25.083,williams,mercedes,+0.278,+1.837,22,george-russell,14,pirelli,63
1:25.422,alphatauri,honda,+0.339,+2.176,32,yuki-tsunoda,15,pirelli,22
1:25.729,haas,ferrari,+0.307,+2.483,23,nikita-mazepin,16,pirelli,9
1:25.763,aston-martin,mercedes,+0.034,+2.517,28,lance-stroll,17,pirelli,18
1:25.935,aston-martin,mercedes,+0.172,+2.689,28,sebastian-vettel,18,pirelli,5
1:26.012,haas,ferrari,+0.077,+2.766,25,mick-schumacher,19,pirelli,47
1:26.124,ferrari,ferrari,+0.112,+2.878,14,carlos-sainz-jr,20,pirelli,55
