time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:20.926,mercedes,mercedes,,,28,lewis-hamilton,1,pirelli,44
1:21.378,red-bull,honda,+0.452,+0.452,22,max-verstappen,2,pirelli,33
1:21.451,mercedes,mercedes,+0.073,+0.525,29,valtteri-bottas,3,pirelli,77
1:21.676,aston-martin,mercedes,+0.225,+0.750,23,lance-stroll,4,pirelli,18
1:21.719,alphatauri,honda,+0.043,+0.793,28,pierre-gasly,5,pirelli,10
1:21.824,aston-martin,mercedes,+0.105,+0.898,26,sebastian-vettel,6,pirelli,5
1:21.914,ferrari,ferrari,+0.090,+0.988,26,carlos-sainz-jr,7,pirelli,55
1:21.926,alpine,renault,+0.012,+1.000,24,fernando-alonso,8,pirelli,14
1:22.003,mclaren,mercedes,+0.077,+1.077,27,daniel-ricciardo,9,pirelli,3
1:22.039,red-bull,honda,+0.036,+1.113,23,sergio-perez,10,pirelli,11
1:22.102,ferrari,ferrari,+0.063,+1.176,25,charles-leclerc,11,pirelli,16
1:22.103,mclaren,mercedes,+0.001,+1.177,27,lando-norris,12,pirelli,4
1:22.270,alfa-romeo,ferrari,+0.167,+1.344,26,antonio-giovinazzi,13,pirelli,99
1:22.530,alphatauri,honda,+0.260,+1.604,31,yuki-tsunoda,14,pirelli,22
1:22.534,alpine,renault,+0.004,+1.608,27,esteban-ocon,15,pirelli,31
1:23.009,alfa-romeo,ferrari,+0.475,+2.083,28,robert-kubica,16,pirelli,88
1:23.092,williams,mercedes,+0.083,+2.166,31,george-russell,17,pirelli,63
1:23.442,williams,mercedes,+0.350,+2.516,30,nicholas-latifi,18,pirelli,6
1:23.445,haas,ferrari,+0.003,+2.519,23,nikita-mazepin,19,pirelli,9
1:23.551,haas,ferrari,+0.106,+2.625,23,mick-schumacher,20,pirelli,47
