id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1073,16,2022-09-11,italy,Formula 1 Pirelli Gran Premio d'Italia 2022,KNOCKOUT,monza,RACE,CLOCKWISE,5.793,11,53,306.72
