time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:22.410,ferrari,ferrari,,,25,charles-leclerc,1,pirelli,16
1:22.487,ferrari,ferrari,+0.077,+0.077,23,carlos-sainz-jr,2,pirelli,55
1:22.689,mercedes,mercedes,+0.202,+0.279,27,george-russell,3,pirelli,63
1:22.831,mercedes,mercedes,+0.142,+0.421,24,lewis-hamilton,4,pirelli,44
1:22.840,red-bull,rbpt,+0.009,+0.430,27,max-verstappen,5,pirelli,1
1:23.075,alpine,renault,+0.235,+0.665,28,esteban-ocon,6,pirelli,31
1:23.099,alpine,renault,+0.024,+0.689,26,fernando-alonso,7,pirelli,14
1:23.260,alphatauri,rbpt,+0.161,+0.850,26,yuki-tsunoda,8,pirelli,22
1:23.394,alfa-romeo,ferrari,+0.134,+0.984,27,valtteri-bottas,9,pirelli,77
1:23.511,mclaren,mercedes,+0.117,+1.101,26,daniel-ricciardo,10,pirelli,3
1:23.529,williams,mercedes,+0.018,+1.119,24,alexander-albon,11,pirelli,23
1:23.570,alfa-romeo,ferrari,+0.041,+1.160,28,guanyu-zhou,12,pirelli,24
1:23.640,alphatauri,rbpt,+0.070,+1.230,27,pierre-gasly,13,pirelli,10
1:23.661,red-bull,rbpt,+0.021,+1.251,21,sergio-perez,14,pirelli,11
1:23.688,aston-martin,mercedes,+0.027,+1.278,28,lance-stroll,15,pirelli,18
1:23.856,mclaren,mercedes,+0.168,+1.446,27,lando-norris,16,pirelli,4
1:24.006,haas,ferrari,+0.150,+1.596,24,kevin-magnussen,17,pirelli,20
1:24.317,haas,ferrari,+0.311,+1.907,25,antonio-giovinazzi,18,pirelli,99
1:24.731,aston-martin,mercedes,+0.414,+2.321,22,nyck-de-vries,19,pirelli,34
1:24.941,williams,mercedes,+0.210,+2.531,24,nicholas-latifi,20,pirelli,6
