time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
23.698,red-bull,rbpt,1,sergio-perez,1,pirelli,7,11
23.531,ferrari,ferrari,1,charles-leclerc,2,pirelli,12,16
26.782,williams,mercedes,1,nicholas-latifi,3,pirelli,15,6
25.376,alphatauri,rbpt,1,pierre-gasly,4,pirelli,18,10
25.366,alfa-romeo,ferrari,1,guanyu-zhou,5,pirelli,18,24
24.254,aston-martin,mercedes,1,lance-stroll,6,pirelli,18,18
25.164,mclaren,mercedes,1,daniel-ricciardo,7,pirelli,19,3
24.628,williams,mercedes,1,nyck-de-vries,8,pirelli,19,45
24.336,alpine,renault,1,esteban-ocon,9,pirelli,19,31
24.009,alphatauri,rbpt,1,yuki-tsunoda,10,pirelli,19,22
25.075,mercedes,mercedes,1,george-russell,11,pirelli,23,63
30.164,haas,ferrari,1,kevin-magnussen,12,pirelli,24,20
23.791,red-bull,rbpt,1,max-verstappen,13,pirelli,25,1
23.728,ferrari,ferrari,1,carlos-sainz-jr,14,pirelli,30,55
23.904,ferrari,ferrari,2,charles-leclerc,15,pirelli,33,16
24.282,mercedes,mercedes,1,lewis-hamilton,16,pirelli,33,44
24.817,haas,ferrari,1,mick-schumacher,17,pirelli,33,47
26.714,mclaren,mercedes,1,lando-norris,18,pirelli,35,4
24.758,alfa-romeo,ferrari,1,valtteri-bottas,19,pirelli,35,77
23.299,red-bull,rbpt,2,sergio-perez,20,pirelli,42,11
24.114,mercedes,mercedes,2,george-russell,21,pirelli,47,63
24.846,haas,ferrari,2,kevin-magnussen,22,pirelli,46,20
24.525,ferrari,ferrari,2,carlos-sainz-jr,23,pirelli,47,55
24.784,mclaren,mercedes,2,lando-norris,24,pirelli,47,4
24.091,red-bull,rbpt,2,max-verstappen,25,pirelli,48,1
23.904,alphatauri,rbpt,2,yuki-tsunoda,26,pirelli,47,22
23.719,ferrari,ferrari,3,charles-leclerc,27,pirelli,48,16
24.263,williams,mercedes,2,nicholas-latifi,28,pirelli,47,6
