time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:21.252,red-bull,rbpt,,,19,max-verstappen,1,pirelli,1
1:21.599,ferrari,ferrari,+0.347,+0.347,15,charles-leclerc,2,pirelli,16
1:21.848,red-bull,rbpt,+0.249,+0.596,26,sergio-perez,3,pirelli,11
1:21.897,ferrari,ferrari,+0.049,+0.645,17,carlos-sainz-jr,4,pirelli,55
1:22.306,alpine,renault,+0.409,+1.054,17,fernando-alonso,5,pirelli,14
1:22.319,mclaren,mercedes,+0.013,+1.067,19,lando-norris,6,pirelli,4
1:22.357,mercedes,mercedes,+0.038,+1.105,24,george-russell,7,pirelli,63
1:22.430,alphatauri,rbpt,+0.073,+1.178,27,yuki-tsunoda,8,pirelli,22
1:22.506,alpine,renault,+0.076,+1.254,17,esteban-ocon,9,pirelli,31
1:22.567,mercedes,mercedes,+0.061,+1.315,22,lewis-hamilton,10,pirelli,44
1:22.657,alfa-romeo,ferrari,+0.090,+1.405,14,guanyu-zhou,11,pirelli,24
1:22.755,alphatauri,rbpt,+0.098,+1.503,21,pierre-gasly,12,pirelli,10
1:22.776,williams,mercedes,+0.021,+1.524,19,nicholas-latifi,13,pirelli,6
1:22.869,williams,mercedes,+0.093,+1.617,21,nyck-de-vries,14,pirelli,45
1:22.871,mclaren,mercedes,+0.002,+1.619,19,daniel-ricciardo,15,pirelli,3
1:22.950,alfa-romeo,ferrari,+0.079,+1.698,26,valtteri-bottas,16,pirelli,77
1:23.104,aston-martin,mercedes,+0.154,+1.852,20,sebastian-vettel,17,pirelli,5
1:23.203,haas,ferrari,+0.099,+1.951,17,kevin-magnussen,18,pirelli,20
1:23.392,haas,ferrari,+0.189,+2.140,8,mick-schumacher,19,pirelli,47
1:23.739,aston-martin,mercedes,+0.347,+2.487,16,lance-stroll,20,pirelli,18
