id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1069,12,2022-07-24,france,Formula 1 Lenovo Grand Prix de France 2022,KNOCKOUT,paul-ricard,RACE,CLOCKWISE,5.842,15,53,309.69
