time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:27.035,red-bull,honda,,,23,max-verstappen,1,pirelli,33
1:27.814,mclaren,mercedes,+0.779,+0.779,26,lando-norris,2,pirelli,4
1:27.815,mercedes,mercedes,+0.001,+0.780,30,lewis-hamilton,3,pirelli,44
1:27.828,ferrari,ferrari,+0.013,+0.793,26,charles-leclerc,4,pirelli,16
1:27.897,mercedes,mercedes,+0.069,+0.862,30,valtteri-bottas,5,pirelli,77
1:27.923,ferrari,ferrari,+0.026,+0.888,25,carlos-sainz-jr,6,pirelli,55
1:28.062,aston-martin,mercedes,+0.139,+1.027,23,sebastian-vettel,7,pirelli,5
1:28.163,red-bull,honda,+0.101,+1.128,25,sergio-perez,8,pirelli,11
1:28.211,mclaren,mercedes,+0.048,+1.176,28,daniel-ricciardo,9,pirelli,3
1:28.415,alpine,renault,+0.204,+1.380,24,esteban-ocon,10,pirelli,31
1:28.449,alphatauri,honda,+0.034,+1.414,28,pierre-gasly,11,pirelli,10
1:28.600,alphatauri,honda,+0.151,+1.565,29,yuki-tsunoda,12,pirelli,22
1:28.827,alfa-romeo,ferrari,+0.227,+1.792,26,antonio-giovinazzi,13,pirelli,99
1:28.873,alpine,renault,+0.046,+1.838,24,fernando-alonso,14,pirelli,14
1:29.220,alfa-romeo,ferrari,+0.347,+2.185,27,kimi-raikkonen,15,pirelli,7
1:29.227,williams,mercedes,+0.007,+2.192,27,nicholas-latifi,16,pirelli,6
1:29.227,haas,ferrari,+0.000,+2.192,24,mick-schumacher,17,pirelli,47
1:29.597,aston-martin,mercedes,+0.370,+2.562,21,lance-stroll,18,pirelli,18
1:29.808,haas,ferrari,+0.211,+2.773,23,nikita-mazepin,19,pirelli,9
1:29.857,williams,mercedes,+0.049,+2.822,29,george-russell,20,pirelli,63
