time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:45.199,mercedes,mercedes,,,18,valtteri-bottas,1,pirelli,77
1:45.363,red-bull,honda,+0.164,+0.164,14,max-verstappen,2,pirelli,33
1:45.699,alphatauri,honda,+0.336,+0.500,20,pierre-gasly,3,pirelli,10
1:45.818,ferrari,ferrari,+0.119,+0.619,19,charles-leclerc,4,pirelli,16
1:45.935,ferrari,ferrari,+0.117,+0.736,20,carlos-sainz-jr,5,pirelli,55
1:46.127,red-bull,honda,+0.192,+0.928,17,sergio-perez,6,pirelli,11
1:46.177,aston-martin,mercedes,+0.050,+0.978,19,sebastian-vettel,7,pirelli,5
1:46.336,mclaren,mercedes,+0.159,+1.137,17,lando-norris,8,pirelli,4
1:46.497,alpine,renault,+0.161,+1.298,16,esteban-ocon,9,pirelli,31
1:46.612,alpine,renault,+0.115,+1.413,16,fernando-alonso,10,pirelli,14
1:46.649,aston-martin,mercedes,+0.037,+1.450,19,lance-stroll,11,pirelli,18
1:46.683,mclaren,mercedes,+0.034,+1.484,20,daniel-ricciardo,12,pirelli,3
1:46.755,alfa-romeo,ferrari,+0.072,+1.556,17,antonio-giovinazzi,13,pirelli,99
1:46.772,williams,mercedes,+0.017,+1.573,19,george-russell,14,pirelli,63
1:46.928,alphatauri,honda,+0.156,+1.729,19,yuki-tsunoda,15,pirelli,22
1:47.101,williams,mercedes,+0.173,+1.902,20,nicholas-latifi,16,pirelli,6
1:48.125,alfa-romeo,ferrari,+1.024,+2.926,15,kimi-raikkonen,17,pirelli,7
1:48.224,mercedes,mercedes,+0.099,+3.025,17,lewis-hamilton,18,pirelli,44
1:48.705,haas,ferrari,+0.481,+3.506,16,nikita-mazepin,19,pirelli,9
1:49.059,haas,ferrari,+0.354,+3.860,15,mick-schumacher,20,pirelli,47
