time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:44.472,red-bull,honda,,,12,max-verstappen,1,pirelli,33
1:44.513,mercedes,mercedes,+0.041,+0.041,14,valtteri-bottas,2,pirelli,77
1:44.544,mercedes,mercedes,+0.031,+0.072,13,lewis-hamilton,3,pirelli,44
1:44.953,alpine,renault,+0.409,+0.481,15,fernando-alonso,4,pirelli,14
1:44.965,alphatauri,honda,+0.012,+0.493,17,pierre-gasly,5,pirelli,10
1:45.180,aston-martin,mercedes,+0.215,+0.708,14,lance-stroll,6,pirelli,18
1:45.302,alpine,renault,+0.122,+0.830,15,esteban-ocon,7,pirelli,31
1:45.336,aston-martin,mercedes,+0.034,+0.864,16,sebastian-vettel,8,pirelli,5
1:45.386,mclaren,mercedes,+0.050,+0.914,18,lando-norris,9,pirelli,4
1:45.404,red-bull,honda,+0.018,+0.932,13,sergio-perez,10,pirelli,11
1:45.517,ferrari,ferrari,+0.113,+1.045,14,carlos-sainz-jr,11,pirelli,55
1:45.758,alphatauri,honda,+0.241,+1.286,17,yuki-tsunoda,12,pirelli,22
1:45.789,alfa-romeo,ferrari,+0.031,+1.317,16,antonio-giovinazzi,13,pirelli,99
1:45.967,alfa-romeo,ferrari,+0.178,+1.495,18,kimi-raikkonen,14,pirelli,7
1:46.118,mclaren,mercedes,+0.151,+1.646,14,daniel-ricciardo,15,pirelli,3
1:46.198,williams,mercedes,+0.080,+1.726,17,nicholas-latifi,16,pirelli,6
1:46.665,williams,mercedes,+0.467,+2.193,14,george-russell,17,pirelli,63
1:46.836,ferrari,ferrari,+0.171,+2.364,13,charles-leclerc,18,pirelli,16
1:47.335,haas,ferrari,+0.499,+2.863,14,nikita-mazepin,19,pirelli,9
1:47.529,haas,ferrari,+0.194,+3.057,15,mick-schumacher,20,pirelli,47
