time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
21.377,mercedes,mercedes,1,valtteri-bottas,1,pirelli,2,77
22.426,mercedes,mercedes,1,lewis-hamilton,2,pirelli,2,44
22.718,red-bull,honda,1,max-verstappen,3,pirelli,2,33
22.029,ferrari,ferrari,1,carlos-sainz-jr,4,pirelli,2,55
21.890,red-bull,honda,1,sergio-perez,5,pirelli,2,11
21.407,mclaren,mercedes,1,lando-norris,6,pirelli,2,4
21.275,alpine,renault,1,esteban-ocon,7,pirelli,2,31
21.323,ferrari,ferrari,1,charles-leclerc,8,pirelli,2,16
21.353,alphatauri,honda,1,pierre-gasly,9,pirelli,2,10
21.398,aston-martin,mercedes,1,sebastian-vettel,10,pirelli,2,5
23.532,williams,mercedes,1,george-russell,11,pirelli,2,63
22.485,alfa-romeo,ferrari,1,antonio-giovinazzi,12,pirelli,2,99
21.965,mclaren,mercedes,1,daniel-ricciardo,13,pirelli,2,3
21.452,alpine,renault,1,fernando-alonso,14,pirelli,2,14
22.266,alphatauri,honda,1,yuki-tsunoda,15,pirelli,2,22
22.264,aston-martin,mercedes,1,lance-stroll,16,pirelli,2,18
21.970,williams,mercedes,1,nicholas-latifi,17,pirelli,2,6
22.019,haas,ferrari,1,mick-schumacher,18,pirelli,2,47
21.372,haas,ferrari,1,nikita-mazepin,19,pirelli,2,9
22.072,mercedes,mercedes,2,valtteri-bottas,20,pirelli,3,77
22.164,mercedes,mercedes,2,lewis-hamilton,21,pirelli,3,44
22.104,red-bull,honda,2,max-verstappen,22,pirelli,3,33
22.244,ferrari,ferrari,2,carlos-sainz-jr,23,pirelli,3,55
22.100,red-bull,honda,2,sergio-perez,24,pirelli,3,11
22.551,mclaren,mercedes,2,lando-norris,25,pirelli,3,4
22.240,alpine,renault,2,esteban-ocon,26,pirelli,3,31
22.587,ferrari,ferrari,2,charles-leclerc,27,pirelli,3,16
22.319,alphatauri,honda,2,pierre-gasly,28,pirelli,3,10
22.755,williams,mercedes,2,george-russell,29,pirelli,3,63
21.750,aston-martin,mercedes,2,sebastian-vettel,30,pirelli,3,5
22.669,alfa-romeo,ferrari,2,antonio-giovinazzi,31,pirelli,3,99
22.355,mclaren,mercedes,2,daniel-ricciardo,32,pirelli,3,3
21.621,alpine,renault,2,fernando-alonso,33,pirelli,3,14
22.542,alphatauri,honda,2,yuki-tsunoda,34,pirelli,3,22
22.176,aston-martin,mercedes,2,lance-stroll,35,pirelli,3,18
21.730,williams,mercedes,2,nicholas-latifi,36,pirelli,3,6
21.454,haas,ferrari,2,mick-schumacher,37,pirelli,3,47
21.404,haas,ferrari,2,nikita-mazepin,38,pirelli,3,9
25.892,ferrari,ferrari,3,carlos-sainz-jr,39,pirelli,21,55
26.202,alphatauri,honda,3,yuki-tsunoda,40,pirelli,21,22
26.952,mclaren,mercedes,3,lando-norris,41,pirelli,22,4
27.033,alpine,renault,3,esteban-ocon,42,pirelli,22,31
26.620,aston-martin,mercedes,3,sebastian-vettel,43,pirelli,22,5
26.729,alfa-romeo,ferrari,3,antonio-giovinazzi,44,pirelli,22,99
26.172,alphatauri,honda,3,pierre-gasly,45,pirelli,24,10
26.595,williams,mercedes,3,nicholas-latifi,46,pirelli,24,6
27.082,ferrari,ferrari,3,charles-leclerc,47,pirelli,25,16
26.843,williams,mercedes,3,george-russell,48,pirelli,28,63
27.186,haas,ferrari,3,nikita-mazepin,49,pirelli,31,9
27.245,haas,ferrari,3,mick-schumacher,50,pirelli,32,47
26.743,red-bull,honda,3,max-verstappen,51,pirelli,35,33
26.938,mercedes,mercedes,3,valtteri-bottas,52,pirelli,36,77
26.907,mercedes,mercedes,3,lewis-hamilton,53,pirelli,37,44
26.027,aston-martin,mercedes,3,lance-stroll,54,pirelli,39,18
26.442,alpine,renault,3,fernando-alonso,55,pirelli,40,14
28.639,mclaren,mercedes,3,daniel-ricciardo,56,pirelli,41,3
26.984,haas,ferrari,4,nikita-mazepin,57,pirelli,43,9
26.607,red-bull,honda,3,sergio-perez,58,pirelli,51,11
26.573,mercedes,mercedes,4,valtteri-bottas,59,pirelli,63,77
26.319,red-bull,honda,4,max-verstappen,60,pirelli,64,33
