id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1062,5,2022-05-08,miami,Formula 1 Crypto.com Miami Grand Prix 2022,KNOCKOUT,miami,STREET,ANTI_CLOCKWISE,5.412,19,57,308.326
