time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:11.632,ferrari,ferrari,,,20,charles-leclerc,1,pirelli,16
1:11.698,mercedes,mercedes,+0.066,+0.066,24,george-russell,2,pirelli,63
1:11.793,red-bull,rbpt,+0.095,+0.161,22,max-verstappen,3,pirelli,1
1:11.971,ferrari,ferrari,+0.178,+0.339,17,carlos-sainz-jr,4,pirelli,55
1:12.156,mercedes,mercedes,+0.185,+0.524,25,lewis-hamilton,5,pirelli,44
1:12.176,red-bull,rbpt,+0.020,+0.544,29,sergio-perez,6,pirelli,11
1:12.327,alpine,renault,+0.151,+0.695,16,fernando-alonso,7,pirelli,14
1:12.491,aston-martin,mercedes,+0.164,+0.859,25,sebastian-vettel,8,pirelli,5
1:12.558,haas,ferrari,+0.067,+0.926,15,mick-schumacher,9,pirelli,47
1:12.591,mclaren,mercedes,+0.033,+0.959,18,lando-norris,10,pirelli,4
1:12.606,haas,ferrari,+0.015,+0.974,15,kevin-magnussen,11,pirelli,20
1:12.773,aston-martin,mercedes,+0.167,+1.141,18,lance-stroll,12,pirelli,18
1:12.775,williams,mercedes,+0.002,+1.143,18,alexander-albon,13,pirelli,23
1:13.003,alpine,renault,+0.228,+1.371,20,esteban-ocon,14,pirelli,31
1:13.046,alphatauri,rbpt,+0.043,+1.414,23,pierre-gasly,15,pirelli,10
1:13.256,alphatauri,rbpt,+0.210,+1.624,22,yuki-tsunoda,16,pirelli,22
1:13.299,mclaren,mercedes,+0.043,+1.667,20,daniel-ricciardo,17,pirelli,3
1:13.359,alfa-romeo,ferrari,+0.060,+1.727,15,valtteri-bottas,18,pirelli,77
1:13.421,alfa-romeo,ferrari,+0.062,+1.789,14,guanyu-zhou,19,pirelli,24
1:13.625,williams,mercedes,+0.204,+1.993,22,nicholas-latifi,20,pirelli,6
