time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:12.455,mercedes,mercedes,,,29,george-russell,1,pirelli,63
1:12.695,mercedes,mercedes,+0.240,+0.240,28,lewis-hamilton,2,pirelli,44
1:12.845,ferrari,ferrari,+0.150,+0.390,30,carlos-sainz-jr,3,pirelli,55
1:12.929,mclaren,mercedes,+0.084,+0.474,32,lando-norris,4,pirelli,4
1:13.077,mclaren,mercedes,+0.148,+0.622,31,daniel-ricciardo,5,pirelli,3
1:13.127,ferrari,ferrari,+0.050,+0.672,30,charles-leclerc,6,pirelli,16
1:13.416,red-bull,rbpt,+0.289,+0.961,30,sergio-perez,7,pirelli,11
1:13.633,alpine,renault,+0.217,+1.178,31,fernando-alonso,8,pirelli,14
1:13.963,alpine,renault,+0.330,+1.508,33,esteban-ocon,9,pirelli,31
1:14.063,williams,mercedes,+0.100,+1.608,29,alexander-albon,10,pirelli,23
1:14.163,haas,ferrari,+0.100,+1.708,29,mick-schumacher,11,pirelli,47
1:14.257,aston-martin,mercedes,+0.094,+1.802,30,lance-stroll,12,pirelli,18
1:14.405,haas,ferrari,+0.148,+1.950,31,kevin-magnussen,13,pirelli,20
1:14.474,alphatauri,rbpt,+0.069,+2.019,28,pierre-gasly,14,pirelli,10
1:14.500,aston-martin,mercedes,+0.026,+2.045,28,sebastian-vettel,15,pirelli,5
1:14.534,alfa-romeo,ferrari,+0.034,+2.079,18,guanyu-zhou,16,pirelli,24
1:14.630,alphatauri,rbpt,+0.096,+2.175,31,yuki-tsunoda,17,pirelli,22
1:14.695,alfa-romeo,ferrari,+0.065,+2.240,22,valtteri-bottas,18,pirelli,77
1:14.714,red-bull,rbpt,+0.019,+2.259,7,max-verstappen,19,pirelli,1
1:15.122,williams,mercedes,+0.408,+2.667,33,nicholas-latifi,20,pirelli,6
