id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1080,1,2023-03-05,bahrain,Formula 1 Gulf Air Bahrain Grand Prix 2023,KNOCKOUT,bahrain,RACE,CLOCKWISE,5.412,15,57,308.238
