time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:17.024,red-bull,honda,,,15,sergio-perez,1,pirelli,11
1:17.217,red-bull,honda,+0.193,+0.193,12,max-verstappen,2,pirelli,33
1:17.675,mercedes,mercedes,+0.458,+0.651,14,lewis-hamilton,3,pirelli,44
1:17.708,mercedes,mercedes,+0.033,+0.684,17,valtteri-bottas,4,pirelli,77
1:18.029,ferrari,ferrari,+0.321,+1.005,20,carlos-sainz-jr,5,pirelli,55
1:18.037,alphatauri,honda,+0.008,+1.013,25,yuki-tsunoda,6,pirelli,22
1:18.121,mclaren,mercedes,+0.084,+1.097,15,daniel-ricciardo,7,pirelli,3
1:18.202,alphatauri,honda,+0.081,+1.178,18,pierre-gasly,8,pirelli,10
1:18.213,ferrari,ferrari,+0.011,+1.189,20,charles-leclerc,9,pirelli,16
1:18.312,mclaren,mercedes,+0.099,+1.288,16,lando-norris,10,pirelli,4
1:18.352,aston-martin,mercedes,+0.040,+1.328,20,lance-stroll,11,pirelli,18
1:18.531,alfa-romeo,ferrari,+0.179,+1.507,22,kimi-raikkonen,12,pirelli,7
1:18.556,alfa-romeo,ferrari,+0.025,+1.532,19,antonio-giovinazzi,13,pirelli,99
1:18.614,aston-martin,mercedes,+0.058,+1.590,17,sebastian-vettel,14,pirelli,5
1:18.847,alpine,renault,+0.233,+1.823,15,fernando-alonso,15,pirelli,14
1:18.999,alpine,renault,+0.152,+1.975,17,esteban-ocon,16,pirelli,31
1:19.211,williams,mercedes,+0.212,+2.187,19,george-russell,17,pirelli,63
1:19.238,haas,ferrari,+0.027,+2.214,14,mick-schumacher,18,pirelli,47
1:19.313,williams,mercedes,+0.075,+2.289,12,nicholas-latifi,19,pirelli,6
1:20.479,haas,ferrari,+1.166,+3.455,15,nikita-mazepin,20,pirelli,9
