time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
38.128,mclaren,mercedes,1,daniel-ricciardo,1,pirelli,1,3
22.463,mercedes,mercedes,1,valtteri-bottas,2,pirelli,1,77
23.681,williams,mercedes,1,nicholas-latifi,3,pirelli,11,6
23.586,aston-martin,mercedes,1,lance-stroll,4,pirelli,12,18
25.094,haas,ferrari,1,nikita-mazepin,5,pirelli,13,9
23.100,alpine,renault,1,esteban-ocon,6,pirelli,14,31
21.984,williams,mercedes,1,george-russell,7,pirelli,15,63
22.205,alfa-romeo,ferrari,1,antonio-giovinazzi,8,pirelli,16,99
22.373,mercedes,mercedes,1,lewis-hamilton,9,pirelli,29,44
22.085,ferrari,ferrari,1,charles-leclerc,10,pirelli,30,16
22.549,alphatauri,honda,1,pierre-gasly,11,pirelli,31,10
22.424,alfa-romeo,ferrari,1,kimi-raikkonen,12,pirelli,32,7
21.908,red-bull,honda,1,max-verstappen,13,pirelli,33,33
22.277,aston-martin,mercedes,1,sebastian-vettel,14,pirelli,33,5
26.056,aston-martin,mercedes,2,lance-stroll,15,pirelli,34,18
22.813,mclaren,mercedes,2,daniel-ricciardo,16,pirelli,38,3
23.985,alpine,renault,1,fernando-alonso,17,pirelli,39,14
22.114,red-bull,honda,1,sergio-perez,18,pirelli,40,11
31.664,mercedes,mercedes,2,valtteri-bottas,19,pirelli,40,77
22.031,ferrari,ferrari,1,carlos-sainz-jr,20,pirelli,42,55
22.534,mclaren,mercedes,1,lando-norris,21,pirelli,44,4
22.739,williams,mercedes,2,nicholas-latifi,22,pirelli,49,6
23.637,haas,ferrari,2,nikita-mazepin,23,pirelli,58,9
22.680,mercedes,mercedes,3,valtteri-bottas,24,pirelli,63,77
26.443,mercedes,mercedes,4,valtteri-bottas,25,pirelli,67,77
