id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1053,18,2021-11-07,mexico,Formula 1 Gran Premio de la Ciudad de México 2021,KNOCKOUT,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354
