time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:19.970,mercedes,mercedes,,,32,george-russell,1,pirelli,63
1:20.798,alphatauri,rbpt,+0.828,+0.828,30,yuki-tsunoda,2,pirelli,22
1:21.177,alpine,renault,+0.379,+1.207,31,esteban-ocon,3,pirelli,31
1:21.509,mercedes,mercedes,+0.332,+1.539,32,lewis-hamilton,4,pirelli,44
1:21.579,red-bull,rbpt,+0.070,+1.609,34,sergio-perez,5,pirelli,11
1:21.588,red-bull,rbpt,+0.009,+1.618,34,max-verstappen,6,pirelli,1
1:21.618,ferrari,ferrari,+0.030,+1.648,13,charles-leclerc,7,pirelli,16
1:21.693,ferrari,ferrari,+0.075,+1.723,34,carlos-sainz-jr,8,pirelli,55
1:21.993,alfa-romeo,ferrari,+0.300,+2.023,36,valtteri-bottas,9,pirelli,77
1:22.104,alphatauri,rbpt,+0.111,+2.134,36,pierre-gasly,10,pirelli,10
1:22.337,alpine,renault,+0.233,+2.367,31,fernando-alonso,11,pirelli,14
1:22.371,aston-martin,mercedes,+0.034,+2.401,32,sebastian-vettel,12,pirelli,5
1:22.447,williams,mercedes,+0.076,+2.477,24,alexander-albon,13,pirelli,23
1:22.738,mclaren,mercedes,+0.291,+2.768,31,lando-norris,14,pirelli,4
1:22.763,mclaren,mercedes,+0.025,+2.793,27,daniel-ricciardo,15,pirelli,3
1:22.840,aston-martin,mercedes,+0.077,+2.870,23,lance-stroll,16,pirelli,18
1:22.879,haas,ferrari,+0.039,+2.909,31,mick-schumacher,17,pirelli,47
1:23.316,haas,ferrari,+0.437,+3.346,21,kevin-magnussen,18,pirelli,20
1:23.320,williams,mercedes,+0.004,+3.350,34,nicholas-latifi,19,pirelli,6
1:23.369,alfa-romeo,ferrari,+0.049,+3.399,34,guanyu-zhou,20,pirelli,24
