time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:20.707,ferrari,ferrari,,,25,carlos-sainz-jr,1,pirelli,55
1:20.753,ferrari,ferrari,+0.046,+0.046,20,charles-leclerc,2,pirelli,16
1:20.827,red-bull,rbpt,+0.074,+0.120,22,sergio-perez,3,pirelli,11
1:20.827,red-bull,rbpt,+0.000,+0.120,22,max-verstappen,4,pirelli,1
1:20.849,mercedes,mercedes,+0.022,+0.142,17,lewis-hamilton,5,pirelli,44
1:20.899,alpine,renault,+0.050,+0.192,26,fernando-alonso,6,pirelli,14
1:21.083,alfa-romeo,ferrari,+0.184,+0.376,23,valtteri-bottas,7,pirelli,77
1:21.120,mclaren,mercedes,+0.037,+0.413,21,lando-norris,8,pirelli,4
1:21.310,alphatauri,rbpt,+0.190,+0.603,25,pierre-gasly,9,pirelli,10
1:21.525,aston-martin,mercedes,+0.215,+0.818,24,sebastian-vettel,10,pirelli,5
1:21.762,mclaren,mercedes,+0.237,+1.055,16,daniel-ricciardo,11,pirelli,3
1:21.820,alfa-romeo,ferrari,+0.058,+1.113,20,guanyu-zhou,12,pirelli,24
1:21.865,aston-martin,mercedes,+0.045,+1.158,24,lance-stroll,13,pirelli,18
1:21.952,haas,ferrari,+0.087,+1.245,22,mick-schumacher,14,pirelli,47
1:22.912,williams,mercedes,+0.960,+2.205,20,nicholas-latifi,15,pirelli,6
1:23.861,alphatauri,rbpt,+0.949,+3.154,19,liam-lawson,16,pirelli,40
1:24.246,williams,mercedes,+0.385,+3.539,22,logan-sargeant,17,pirelli,45
1:24.582,mercedes,mercedes,+0.336,+3.875,20,nyck-de-vries,18,pirelli,19
1:24.615,alpine,renault,+0.033,+3.908,13,jack-doohan,19,pirelli,82
1:26.766,haas,ferrari,+2.151,+6.059,9,pietro-fittipaldi,20,pirelli,51
