id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1077,20,2022-10-30,mexico,Formula 1 Heineken Gran Premio de la Ciudad de México 2022,KNOCKOUT,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354
