id,round,date,time,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,qualifyingDate,qualifyingTime
1119,18,2024-09-22,720,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2024,KNOCKOUT,marina-bay,STREET,ANTI_CLOCKWISE,4.94,19,62,306.143,2024-09-20,09:30,2024-09-20,780,2024-09-21,09:30,2024-09-21,780
