id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1094,15,2023-09-17,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2023,KNOCKOUT,marina-bay,STREET,ANTI_CLOCKWISE,4.94,19,62,306.143
