id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1034,16,2020-12-06,sakhir,Formula 1 Rolex Sakhir Grand Prix 2020,KNOCKOUT,bahrain,RACE,CLOCKWISE,3.543,11,87,307.995
