time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:25.873,mercedes,mercedes,,,19,valtteri-bottas,1,pirelli,77
1:26.011,mercedes,mercedes,+0.138,+0.138,22,lewis-hamilton,2,pirelli,44
1:26.173,red-bull,honda,+0.162,+0.300,15,max-verstappen,3,pirelli,33
1:26.576,racing-point,bwt-mercedes,+0.403,+0.703,14,lance-stroll,4,pirelli,18
1:26.664,mclaren,renault,+0.088,+0.791,22,carlos-sainz-jr,5,pirelli,55
1:26.771,ferrari,ferrari,+0.107,+0.898,19,charles-leclerc,6,pirelli,16
1:26.798,mclaren,renault,+0.027,+0.925,23,lando-norris,7,pirelli,4
1:26.841,renault,renault,+0.043,+0.968,15,daniel-ricciardo,8,pirelli,3
1:26.872,racing-point,bwt-mercedes,+0.031,+0.999,15,nico-hulkenberg,9,pirelli,27
1:27.046,alphatauri,honda,+0.174,+1.173,20,pierre-gasly,10,pirelli,10
1:27.076,alphatauri,honda,+0.030,+1.203,18,daniil-kvyat,11,pirelli,26
1:27.158,renault,renault,+0.082,+1.285,16,esteban-ocon,12,pirelli,31
1:27.178,red-bull,honda,+0.020,+1.305,10,alexander-albon,13,pirelli,23
1:27.251,ferrari,ferrari,+0.073,+1.378,21,sebastian-vettel,14,pirelli,5
1:27.537,haas,ferrari,+0.286,+1.664,18,romain-grosjean,15,pirelli,8
1:27.738,williams,mercedes,+0.201,+1.865,17,george-russell,16,pirelli,63
1:27.825,alfa-romeo,ferrari,+0.087,+1.952,16,antonio-giovinazzi,17,pirelli,99
1:27.860,haas,ferrari,+0.035,+1.987,15,kevin-magnussen,18,pirelli,20
1:27.976,alfa-romeo,ferrari,+0.116,+2.103,20,kimi-raikkonen,19,pirelli,7
1:28.112,williams,mercedes,+0.136,+2.239,16,nicholas-latifi,20,pirelli,6
