time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:27.274,racing-point,bwt-mercedes,,,29,lance-stroll,1,pirelli,18
1:27.364,red-bull,honda,+0.090,+0.090,13,alexander-albon,2,pirelli,23
1:27.431,mercedes,mercedes,+0.067,+0.157,30,valtteri-bottas,3,pirelli,77
1:27.570,ferrari,ferrari,+0.139,+0.296,30,charles-leclerc,4,pirelli,16
1:27.581,mercedes,mercedes,+0.011,+0.307,27,lewis-hamilton,5,pirelli,44
1:27.820,mclaren,renault,+0.239,+0.546,35,carlos-sainz-jr,6,pirelli,55
1:27.910,racing-point,bwt-mercedes,+0.090,+0.636,28,nico-hulkenberg,7,pirelli,27
1:27.997,alphatauri,honda,+0.087,+0.723,31,pierre-gasly,8,pirelli,10
1:28.112,renault,renault,+0.115,+0.838,30,daniel-ricciardo,9,pirelli,3
1:28.159,alfa-romeo,ferrari,+0.047,+0.885,35,kimi-raikkonen,10,pirelli,7
1:28.169,mclaren,renault,+0.010,+0.895,26,lando-norris,11,pirelli,4
1:28.219,renault,renault,+0.050,+0.945,35,esteban-ocon,12,pirelli,31
1:28.256,alfa-romeo,ferrari,+0.037,+0.982,31,antonio-giovinazzi,13,pirelli,99
1:28.390,red-bull,honda,+0.134,+1.116,23,max-verstappen,14,pirelli,33
1:28.426,alphatauri,honda,+0.036,+1.152,29,daniil-kvyat,15,pirelli,26
1:28.564,haas,ferrari,+0.138,+1.290,27,romain-grosjean,16,pirelli,8
1:28.771,williams,mercedes,+0.207,+1.497,26,george-russell,17,pirelli,63
1:28.860,ferrari,ferrari,+0.089,+1.586,23,sebastian-vettel,18,pirelli,5
1:28.898,haas,ferrari,+0.038,+1.624,27,kevin-magnussen,19,pirelli,20
1:29.958,williams,mercedes,+1.060,+2.684,35,nicholas-latifi,20,pirelli,6
