time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:27.422,red-bull,honda,,,27,max-verstappen,1,pirelli,33
1:27.896,mercedes,mercedes,+0.474,+0.474,27,lewis-hamilton,2,pirelli,44
1:28.004,racing-point,bwt-mercedes,+0.108,+0.582,22,lance-stroll,3,pirelli,18
1:28.129,red-bull,honda,+0.125,+0.707,24,alexander-albon,4,pirelli,23
1:28.221,ferrari,ferrari,+0.092,+0.799,22,charles-leclerc,5,pirelli,16
1:28.519,mercedes,mercedes,+0.298,+1.097,29,valtteri-bottas,6,pirelli,77
1:28.559,renault,renault,+0.040,+1.137,26,esteban-ocon,7,pirelli,31
1:28.575,renault,renault,+0.016,+1.153,22,daniel-ricciardo,8,pirelli,3
1:28.592,racing-point,bwt-mercedes,+0.017,+1.170,23,nico-hulkenberg,9,pirelli,27
1:28.868,alphatauri,honda,+0.276,+1.446,21,daniil-kvyat,10,pirelli,26
1:28.909,alphatauri,honda,+0.041,+1.487,24,pierre-gasly,11,pirelli,10
1:28.988,mclaren,renault,+0.079,+1.566,24,carlos-sainz-jr,12,pirelli,55
1:28.990,mclaren,renault,+0.002,+1.568,22,lando-norris,13,pirelli,4
1:29.532,haas,ferrari,+0.542,+2.110,23,kevin-magnussen,14,pirelli,20
1:29.576,haas,ferrari,+0.044,+2.154,25,romain-grosjean,15,pirelli,8
1:29.746,alfa-romeo,ferrari,+0.170,+2.324,24,kimi-raikkonen,16,pirelli,7
1:29.899,williams,mercedes,+0.153,+2.477,23,george-russell,17,pirelli,63
1:29.925,alfa-romeo,ferrari,+0.026,+2.503,17,antonio-giovinazzi,18,pirelli,99
1:30.703,williams,mercedes,+0.778,+3.281,20,nicholas-latifi,19,pirelli,6
,ferrari,ferrari,,,2,sebastian-vettel,20,pirelli,5
