time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
28.834,red-bull,honda,1,alexander-albon,1,pirelli,6,23
29.559,renault,renault,1,daniel-ricciardo,2,pirelli,12,3
30.289,mclaren,renault,1,lando-norris,3,pirelli,12,4
30.768,renault,renault,1,esteban-ocon,4,pirelli,12,31
29.439,ferrari,ferrari,1,sebastian-vettel,5,pirelli,12,5
29.414,alphatauri,honda,1,pierre-gasly,6,pirelli,12,10
28.355,alfa-romeo,ferrari,1,antonio-giovinazzi,7,pirelli,12,99
36.590,alfa-romeo,ferrari,1,kimi-raikkonen,8,pirelli,12,7
29.302,williams,mercedes,1,george-russell,9,pirelli,12,63
31.371,williams,mercedes,1,nicholas-latifi,10,pirelli,12,6
28.805,mercedes,mercedes,1,lewis-hamilton,11,pirelli,13,44
30.571,mercedes,mercedes,1,valtteri-bottas,12,pirelli,13,77
28.208,red-bull,honda,1,max-verstappen,13,pirelli,13,33
29.520,ferrari,ferrari,1,charles-leclerc,14,pirelli,13,16
28.487,mclaren,renault,1,carlos-sainz-jr,15,pirelli,13,55
28.716,racing-point,bwt-mercedes,1,lance-stroll,16,pirelli,13,18
33.308,red-bull,honda,2,alexander-albon,17,pirelli,30,23
33.816,haas,ferrari,1,romain-grosjean,18,pirelli,36,8
44.085,alfa-romeo,ferrari,2,kimi-raikkonen,19,pirelli,47,7
28.273,red-bull,honda,2,max-verstappen,20,pirelli,50,33
33.602,mercedes,mercedes,2,valtteri-bottas,21,pirelli,50,77
36.278,mclaren,renault,2,carlos-sainz-jr,22,pirelli,51,55
