id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1029,11,2020-10-11,eifel,Formula 1 Aramco Grosser Preis der Eifel 2020,KNOCKOUT,nurburgring,RACE,CLOCKWISE,5.148,15,60,308.623
