time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
22.076,williams,mercedes,1,alexander-albon,1,pirelli,8,23
26.170,alphatauri,honda-rbpt,1,yuki-tsunoda,2,pirelli,9,22
21.910,aston-martin,mercedes,1,lance-stroll,3,pirelli,9,18
22.114,alfa-romeo,ferrari,1,valtteri-bottas,4,pirelli,9,77
29.211,alfa-romeo,ferrari,1,guanyu-zhou,5,pirelli,10,24
24.001,williams,mercedes,1,logan-sargeant,6,pirelli,13,2
22.753,haas,ferrari,1,kevin-magnussen,7,pirelli,14,20
21.402,ferrari,ferrari,1,carlos-sainz-jr,8,pirelli,15,55
21.974,mercedes,mercedes,1,lewis-hamilton,9,pirelli,16,44
22.922,haas,ferrari,1,nico-hulkenberg,10,pirelli,16,27
21.541,mclaren,mercedes,1,lando-norris,11,pirelli,17,4
28.404,ferrari,ferrari,1,charles-leclerc,12,pirelli,17,16
21.171,mclaren,mercedes,1,oscar-piastri,13,pirelli,18,81
21.958,alphatauri,honda-rbpt,1,daniel-ricciardo,14,pirelli,18,3
22.916,aston-martin,mercedes,1,fernando-alonso,15,pirelli,20,14
21.407,red-bull,honda-rbpt,1,max-verstappen,16,pirelli,23,1
21.862,red-bull,honda-rbpt,1,sergio-perez,17,pirelli,24,11
21.886,mercedes,mercedes,1,george-russell,18,pirelli,28,63
22.203,alphatauri,honda-rbpt,2,daniel-ricciardo,19,pirelli,29,3
21.762,williams,mercedes,2,alexander-albon,20,pirelli,31,23
22.403,aston-martin,mercedes,2,lance-stroll,21,pirelli,34,18
22.197,williams,mercedes,2,logan-sargeant,22,pirelli,34,2
21.955,haas,ferrari,2,nico-hulkenberg,23,pirelli,38,27
22.853,alfa-romeo,ferrari,2,guanyu-zhou,24,pirelli,38,24
23.242,alfa-romeo,ferrari,2,valtteri-bottas,25,pirelli,40,77
22.152,haas,ferrari,2,kevin-magnussen,26,pirelli,41,20
22.030,mclaren,mercedes,2,oscar-piastri,27,pirelli,42,81
20.880,red-bull,honda-rbpt,2,sergio-perez,28,pirelli,42,11
21.452,ferrari,ferrari,2,charles-leclerc,29,pirelli,43,16
24.152,aston-martin,mercedes,2,fernando-alonso,30,pirelli,43,14
21.430,mclaren,mercedes,2,lando-norris,31,pirelli,44,4
22.051,ferrari,ferrari,2,carlos-sainz-jr,32,pirelli,44,55
21.181,alphatauri,honda-rbpt,2,yuki-tsunoda,33,pirelli,44,22
21.675,mercedes,mercedes,2,george-russell,34,pirelli,46,63
21.728,mercedes,mercedes,2,lewis-hamilton,35,pirelli,49,44
21.680,red-bull,honda-rbpt,2,max-verstappen,36,pirelli,51,1
