id,round,date,time,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,qualifyingDate,qualifyingTime
1116,15,2024-08-25,780,netherlands,Formula 1 Heineken Dutch Grand Prix 2024,KNOCKOUT,zandvoort,RACE,CLOCKWISE,4.259,14,72,306.587,2024-08-23,630,2024-08-23,840,2024-08-24,09:30,2024-08-24,780
