id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1061,4,2022-04-24,emilia-romagna,Formula 1 Rolex Gran Premio dell'Emilia Romagna 2022,SPRINT_RACE,imola,RACE,ANTI_CLOCKWISE,4.909,19,63,309.049
