time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
32.362,mclaren,mercedes,1,daniel-ricciardo,1,pirelli,2,3
30.422,mclaren,mercedes,2,daniel-ricciardo,2,pirelli,16,3
30.484,aston-martin,mercedes,1,sebastian-vettel,3,pirelli,17,5
30.405,alphatauri,rbpt,1,pierre-gasly,4,pirelli,17,10
30.793,williams,mercedes,1,alexander-albon,5,pirelli,17,23
30.366,red-bull,rbpt,1,sergio-perez,6,pirelli,18,11
31.079,mercedes,mercedes,1,george-russell,7,pirelli,18,63
40.957,alfa-romeo,ferrari,1,valtteri-bottas,8,pirelli,18,77
33.765,haas,ferrari,1,kevin-magnussen,9,pirelli,18,20
32.667,aston-martin,mercedes,1,lance-stroll,10,pirelli,18,18
30.372,alphatauri,rbpt,1,yuki-tsunoda,11,pirelli,18,22
32.740,mercedes,mercedes,1,lewis-hamilton,12,pirelli,18,44
31.409,alpine,renault,1,esteban-ocon,13,pirelli,18,31
31.125,williams,mercedes,1,nicholas-latifi,14,pirelli,18,6
32.203,alfa-romeo,ferrari,1,guanyu-zhou,15,pirelli,18,24
31.320,haas,ferrari,1,mick-schumacher,16,pirelli,18,47
30.001,red-bull,rbpt,1,max-verstappen,17,pirelli,19,1
31.794,ferrari,ferrari,1,charles-leclerc,18,pirelli,19,16
30.070,mclaren,mercedes,1,lando-norris,19,pirelli,19,4
30.155,mclaren,mercedes,3,daniel-ricciardo,20,pirelli,30,3
30.042,ferrari,ferrari,2,charles-leclerc,21,pirelli,49,16
29.627,red-bull,rbpt,2,sergio-perez,22,pirelli,50,11
29.942,red-bull,rbpt,2,max-verstappen,23,pirelli,51,1
30.984,haas,ferrari,2,mick-schumacher,24,pirelli,52,47
36.560,ferrari,ferrari,3,charles-leclerc,25,pirelli,53,16
