time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
39.715,ferrari,ferrari,1,charles-leclerc,1,pirelli,1,16
20.937,red-bull,honda,1,max-verstappen,2,pirelli,24,33
21.950,alphatauri,honda,1,pierre-gasly,3,pirelli,24,10
21.729,mercedes,mercedes,1,lewis-hamilton,4,pirelli,27,44
21.977,haas,ferrari,1,kevin-magnussen,5,pirelli,31,20
25.983,mclaren,renault,1,carlos-sainz-jr,6,pirelli,32,55
22.745,williams,mercedes,1,nicholas-latifi,7,pirelli,32,6
22.118,racing-point,bwt-mercedes,1,lance-stroll,8,pirelli,33,18
21.376,mercedes,mercedes,1,valtteri-bottas,9,pirelli,34,77
21.697,williams,mercedes,1,george-russell,10,pirelli,34,63
21.505,red-bull,honda,1,alexander-albon,11,pirelli,35,23
22.197,alphatauri,honda,1,daniil-kvyat,12,pirelli,36,26
21.603,renault,renault,1,daniel-ricciardo,13,pirelli,37,3
22.444,haas,ferrari,1,romain-grosjean,14,pirelli,37,8
22.761,racing-point,bwt-mercedes,1,sergio-perez,15,pirelli,38,11
22.406,mclaren,renault,1,lando-norris,16,pirelli,39,4
21.667,alfa-romeo,ferrari,1,antonio-giovinazzi,17,pirelli,39,99
21.459,alfa-romeo,ferrari,1,kimi-raikkonen,18,pirelli,44,7
22.280,alphatauri,honda,2,pierre-gasly,19,pirelli,49,10
21.873,mclaren,renault,2,carlos-sainz-jr,20,pirelli,66,55
21.091,red-bull,honda,2,max-verstappen,21,pirelli,68,33
