id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1020,2,2020-07-12,styria,Formula 1 Pirelli Grosser Preis der Steiermark 2020,KNOCKOUT,spielberg,RACE,CLOCKWISE,4.318,10,71,306.452
