time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:03.660,red-bull,honda,,,27,max-verstappen,1,pirelli,33
1:03.703,mercedes,mercedes,+0.043,+0.043,36,valtteri-bottas,2,pirelli,77
1:03.877,racing-point,bwt-mercedes,+0.174,+0.217,43,sergio-perez,3,pirelli,11
1:04.241,racing-point,bwt-mercedes,+0.364,+0.581,43,lance-stroll,4,pirelli,18
1:04.333,mclaren,renault,+0.092,+0.673,45,carlos-sainz-jr,5,pirelli,55
1:04.348,mercedes,mercedes,+0.015,+0.688,27,lewis-hamilton,6,pirelli,44
1:04.437,red-bull,honda,+0.089,+0.777,29,alexander-albon,7,pirelli,23
1:04.541,mclaren,renault,+0.104,+0.881,31,lando-norris,8,pirelli,4
1:04.706,ferrari,ferrari,+0.165,+1.046,35,charles-leclerc,9,pirelli,16
1:04.746,renault,renault,+0.040,+1.086,32,esteban-ocon,10,pirelli,31
1:04.757,alphatauri,honda,+0.011,+1.097,37,pierre-gasly,11,pirelli,10
1:05.050,alphatauri,honda,+0.293,+1.390,34,daniil-kvyat,12,pirelli,26
1:05.152,alfa-romeo,ferrari,+0.102,+1.492,23,kimi-raikkonen,13,pirelli,7
1:05.365,alfa-romeo,ferrari,+0.213,+1.705,36,antonio-giovinazzi,14,pirelli,99
1:05.588,williams,mercedes,+0.223,+1.928,34,george-russell,15,pirelli,63
1:05.613,ferrari,ferrari,+0.025,+1.953,40,sebastian-vettel,16,pirelli,5
1:05.655,williams,mercedes,+0.042,+1.995,49,nicholas-latifi,17,pirelli,6
1:05.790,haas,ferrari,+0.135,+2.130,36,kevin-magnussen,18,pirelli,20
1:06.096,haas,ferrari,+0.306,+2.436,38,romain-grosjean,19,pirelli,8
,renault,renault,,,2,daniel-ricciardo,20,pirelli,3
