id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1092,13,2023-08-27,netherlands,Formula 1 Heineken Dutch Grand Prix 2023,KNOCKOUT,zandvoort,RACE,CLOCKWISE,4.259,14,72,306.587
