time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
25.719,renault,renault,1,esteban-ocon,1,pirelli,1,31
24.275,ferrari,ferrari,1,charles-leclerc,2,pirelli,6,16
23.398,mercedes,mercedes,1,valtteri-bottas,3,pirelli,7,77
24.022,ferrari,ferrari,1,sebastian-vettel,4,pirelli,8,5
23.860,mercedes,mercedes,1,lewis-hamilton,5,pirelli,8,44
30.765,alfa-romeo,ferrari,1,kimi-raikkonen,6,pirelli,8,7
24.552,haas,ferrari,1,kevin-magnussen,7,pirelli,8,20
25.432,alfa-romeo,ferrari,1,antonio-giovinazzi,8,pirelli,8,99
23.417,alphatauri,honda,1,daniil-kvyat,9,pirelli,8,26
26.686,haas,ferrari,1,romain-grosjean,10,pirelli,8,8
23.730,racing-point,bwt-mercedes,1,lance-stroll,11,pirelli,9,18
24.738,williams,mercedes,1,nicholas-latifi,12,pirelli,8,6
22.684,mclaren,renault,1,lando-norris,13,pirelli,9,4
25.163,racing-point,bwt-mercedes,1,sergio-perez,14,pirelli,10,11
23.470,renault,renault,1,daniel-ricciardo,15,pirelli,10,3
23.910,mclaren,renault,1,carlos-sainz-jr,16,pirelli,10,55
23.669,alphatauri,honda,1,pierre-gasly,17,pirelli,10,10
23.475,renault,renault,2,esteban-ocon,18,pirelli,10,31
24.256,red-bull,honda,1,max-verstappen,19,pirelli,11,33
22.602,red-bull,honda,1,alexander-albon,20,pirelli,12,23
22.518,red-bull,honda,2,max-verstappen,21,pirelli,18,33
23.687,ferrari,ferrari,2,charles-leclerc,22,pirelli,30,16
31.356,alfa-romeo,ferrari,2,kimi-raikkonen,23,pirelli,30,7
23.208,renault,renault,2,daniel-ricciardo,24,pirelli,32,3
22.692,williams,mercedes,1,george-russell,25,pirelli,32,63
25.401,ferrari,ferrari,2,sebastian-vettel,26,pirelli,33,5
23.537,mclaren,renault,2,carlos-sainz-jr,27,pirelli,33,55
23.288,alphatauri,honda,2,pierre-gasly,28,pirelli,33,10
22.490,red-bull,honda,2,alexander-albon,29,pirelli,34,23
2:33.964,haas,ferrari,2,kevin-magnussen,30,pirelli,34,20
23.650,racing-point,bwt-mercedes,2,lance-stroll,31,pirelli,36,18
23.686,mclaren,renault,2,lando-norris,32,pirelli,36,4
31.422,haas,ferrari,2,romain-grosjean,33,pirelli,36,8
36.599,williams,mercedes,2,nicholas-latifi,34,pirelli,38,6
22.787,red-bull,honda,3,max-verstappen,35,pirelli,43,33
22.888,williams,mercedes,2,george-russell,36,pirelli,42,63
22.853,mercedes,mercedes,2,valtteri-bottas,37,pirelli,46,77
23.180,alfa-romeo,ferrari,3,kimi-raikkonen,38,pirelli,50,7
