id,round,date,time,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,qualifyingDate,qualifyingTime
1114,13,2024-07-21,780,hungary,Formula 1 Hungarian Grand Prix 2024,KNOCKOUT,hungaroring,RACE,CLOCKWISE,4.381,14,70,306.63,2024-07-19,690,2024-07-19,900,2024-07-20,630,2024-07-20,840
