time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:16.785,mercedes,mercedes,,,33,valtteri-bottas,1,pirelli,77
1:16.824,mercedes,mercedes,+0.039,+0.039,29,lewis-hamilton,2,pirelli,44
1:17.724,red-bull,honda,+0.900,+0.939,26,max-verstappen,3,pirelli,33
1:17.970,ferrari,ferrari,+0.246,+1.185,27,charles-leclerc,4,pirelli,16
1:17.981,ferrari,ferrari,+0.011,+1.196,27,sebastian-vettel,5,pirelli,5
1:18.291,haas,ferrari,+0.310,+1.506,29,romain-grosjean,6,pirelli,8
1:18.471,racing-point,bwt-mercedes,+0.180,+1.686,31,sergio-perez,7,pirelli,11
1:18.606,red-bull,honda,+0.135,+1.821,27,alexander-albon,8,pirelli,23
1:18.620,haas,ferrari,+0.014,+1.835,28,kevin-magnussen,9,pirelli,20
1:18.643,racing-point,bwt-mercedes,+0.023,+1.858,31,lance-stroll,10,pirelli,18
1:18.733,mclaren,renault,+0.090,+1.948,33,carlos-sainz-jr,11,pirelli,55
1:18.736,renault,renault,+0.003,+1.951,31,esteban-ocon,12,pirelli,31
1:18.744,mclaren,renault,+0.008,+1.959,32,lando-norris,13,pirelli,4
1:18.888,alphatauri,honda,+0.144,+2.103,26,pierre-gasly,14,pirelli,10
1:18.917,alfa-romeo,ferrari,+0.029,+2.132,24,antonio-giovinazzi,15,pirelli,99
1:18.981,alfa-romeo,ferrari,+0.064,+2.196,24,kimi-raikkonen,16,pirelli,7
1:19.145,alphatauri,honda,+0.164,+2.360,21,daniil-kvyat,17,pirelli,26
1:19.230,renault,renault,+0.085,+2.445,31,daniel-ricciardo,18,pirelli,3
1:20.334,williams,mercedes,+1.104,+3.549,30,nicholas-latifi,19,pirelli,6
1:20.664,williams,mercedes,+0.330,+3.879,25,roy-nissany,20,pirelli,40
