time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
21.663,red-bull,honda,1,alexander-albon,1,pirelli,17,23
22.708,williams,mercedes,1,george-russell,2,pirelli,19,63
22.314,alfa-romeo,ferrari,1,kimi-raikkonen,3,pirelli,20,7
21.532,red-bull,honda,1,max-verstappen,4,pirelli,21,33
22.241,alphatauri,honda,1,pierre-gasly,5,pirelli,21,10
22.099,mclaren,renault,1,lando-norris,6,pirelli,21,4
23.036,alphatauri,honda,1,daniil-kvyat,7,pirelli,21,26
22.243,alfa-romeo,ferrari,1,antonio-giovinazzi,8,pirelli,21,99
22.078,mclaren,renault,1,carlos-sainz-jr,9,pirelli,22,55
23.377,mercedes,mercedes,1,lewis-hamilton,10,pirelli,23,44
22.310,mercedes,mercedes,1,valtteri-bottas,11,pirelli,23,77
22.351,racing-point,bwt-mercedes,1,lance-stroll,12,pirelli,27,18
24.148,haas,ferrari,1,kevin-magnussen,13,pirelli,28,20
22.322,williams,mercedes,1,nicholas-latifi,14,pirelli,28,6
22.641,racing-point,bwt-mercedes,1,sergio-perez,15,pirelli,29,11
22.274,ferrari,ferrari,1,charles-leclerc,16,pirelli,29,16
21.820,ferrari,ferrari,1,sebastian-vettel,17,pirelli,29,5
23.212,haas,ferrari,1,romain-grosjean,18,pirelli,32,8
22.366,renault,renault,1,esteban-ocon,19,pirelli,34,31
21.837,renault,renault,1,daniel-ricciardo,20,pirelli,35,3
21.889,williams,mercedes,2,george-russell,21,pirelli,35,63
21.804,red-bull,honda,2,alexander-albon,22,pirelli,39,23
21.601,red-bull,honda,2,max-verstappen,23,pirelli,41,33
22.166,mclaren,renault,2,carlos-sainz-jr,24,pirelli,41,55
22.388,racing-point,bwt-mercedes,2,lance-stroll,25,pirelli,42,18
22.394,alphatauri,honda,2,pierre-gasly,26,pirelli,42,10
21.761,mclaren,renault,2,lando-norris,27,pirelli,44,4
22.197,alfa-romeo,ferrari,2,kimi-raikkonen,28,pirelli,44,7
22.079,alphatauri,honda,2,daniil-kvyat,29,pirelli,45,26
21.794,alfa-romeo,ferrari,2,antonio-giovinazzi,30,pirelli,45,99
22.143,mercedes,mercedes,2,valtteri-bottas,31,pirelli,48,77
21.853,mercedes,mercedes,2,lewis-hamilton,32,pirelli,50,44
22.475,williams,mercedes,2,nicholas-latifi,33,pirelli,49,6
24.010,haas,ferrari,2,romain-grosjean,34,pirelli,62,8
22.607,mercedes,mercedes,3,valtteri-bottas,35,pirelli,64,77
