id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1024,6,2020-08-16,spain,Formula 1 Aramco Gran Premio de España 2020,KNOCKOUT,catalunya,RACE,CLOCKWISE,4.655,16,66,307.104
