id,round,date,time,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,qualifyingDate,qualifyingTime
1115,14,2024-07-28,780,belgium,Formula 1 Rolex Belgian Grand Prix 2024,KNOCKOUT,spa-francorchamps,RACE,CLOCKWISE,7.004,19,44,308.052,2024-07-26,690,2024-07-26,900,2024-07-27,630,2024-07-27,840
