time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:20.703,mercedes,mercedes,,,28,valtteri-bottas,1,pirelli,77
1:20.948,mercedes,mercedes,+0.245,+0.245,27,lewis-hamilton,2,pirelli,44
1:21.500,red-bull,honda,+0.552,+0.797,30,alexander-albon,3,pirelli,23
1:21.555,alphatauri,honda,+0.055,+0.852,31,daniil-kvyat,4,pirelli,26
1:21.641,red-bull,honda,+0.086,+0.938,22,max-verstappen,5,pirelli,33
1:21.667,alphatauri,honda,+0.026,+0.964,27,pierre-gasly,6,pirelli,10
1:21.747,racing-point,bwt-mercedes,+0.080,+1.044,25,sergio-perez,7,pirelli,11
1:21.747,mclaren,renault,+0.000,+1.044,29,lando-norris,8,pirelli,4
1:21.789,renault,renault,+0.042,+1.086,22,daniel-ricciardo,9,pirelli,3
1:21.821,mclaren,renault,+0.032,+1.118,27,carlos-sainz-jr,10,pirelli,55
1:21.904,ferrari,ferrari,+0.083,+1.201,25,charles-leclerc,11,pirelli,16
1:21.984,renault,renault,+0.080,+1.281,28,esteban-ocon,12,pirelli,31
1:22.131,racing-point,bwt-mercedes,+0.147,+1.428,21,lance-stroll,13,pirelli,18
1:22.409,haas,ferrari,+0.278,+1.706,20,romain-grosjean,14,pirelli,8
1:22.422,haas,ferrari,+0.013,+1.719,19,kevin-magnussen,15,pirelli,20
1:22.552,alfa-romeo,ferrari,+0.130,+1.849,24,antonio-giovinazzi,16,pirelli,99
1:22.619,alfa-romeo,ferrari,+0.067,+1.916,27,kimi-raikkonen,17,pirelli,7
1:22.826,williams,mercedes,+0.207,+2.123,25,roy-nissany,18,pirelli,40
1:22.988,ferrari,ferrari,+0.162,+2.285,24,sebastian-vettel,19,pirelli,5
1:23.120,williams,mercedes,+0.132,+2.417,22,nicholas-latifi,20,pirelli,6
