time,constructorId,gridPosition,engineManufacturerId,timePenalty,interval,laps,gap,driverId,reasonRetired,position,points,tyreManufacturerId,driverNumber
1:47:06.056,alphatauri,10,honda,,,53,,pierre-gasly,,1,25,pirelli,10
1:47:06.471,mclaren,3,renault,,+0.415,53,+0.415,carlos-sainz-jr,,2,18,pirelli,55
1:47:09.414,racing-point,8,bwt-mercedes,,+2.943,53,+3.358,lance-stroll,,3,15,pirelli,18
1:47:12.056,mclaren,6,renault,,+2.642,53,+6.000,lando-norris,,4,12,pirelli,4
1:47:13.164,mercedes,2,mercedes,,+1.108,53,+7.108,valtteri-bottas,,5,10,pirelli,77
1:47:14.447,renault,7,renault,,+1.283,53,+8.391,daniel-ricciardo,,6,8,pirelli,3
1:47:23.301,mercedes,1,mercedes,,+8.854,53,+17.245,lewis-hamilton,,7,7,pirelli,44
1:47:24.747,renault,12,renault,,+1.446,53,+18.691,esteban-ocon,,8,4,pirelli,31
1:47:28.264,alphatauri,11,honda,,+3.517,53,+22.208,daniil-kvyat,,9,2,pirelli,26
1:47:29.280,racing-point,4,bwt-mercedes,,+1.016,53,+23.224,sergio-perez,,10,1,pirelli,11
1:47:38.932,williams,20,mercedes,,+9.652,53,+32.876,nicholas-latifi,,11,,pirelli,6
1:47:41.220,haas,16,ferrari,,+2.288,53,+35.164,romain-grosjean,,12,,pirelli,8
1:47:42.368,alfa-romeo,14,ferrari,,+1.148,53,+36.312,kimi-raikkonen,,13,,pirelli,7
1:47:42.649,williams,19,mercedes,,+0.281,53,+36.593,george-russell,,14,,pirelli,63
1:47:43.589,red-bull,9,honda,,+0.940,53,+37.533,alexander-albon,,15,,pirelli,23
1:48:01.255,alfa-romeo,18,ferrari,,+17.666,53,+55.199,antonio-giovinazzi,,16,,pirelli,99
,red-bull,5,honda,,,30,,max-verstappen,Power unit,DNF,,pirelli,33
,ferrari,13,ferrari,,,23,,charles-leclerc,Accident,DNF,,pirelli,16
,haas,15,ferrari,,,17,,kevin-magnussen,Power unit,DNF,,pirelli,20
,ferrari,17,ferrari,,,6,,sebastian-vettel,Brakes,DNF,,pirelli,5
