constructorId,engineManufacturerId,percentage,driverId,position,tyreManufacturerId,driverNumber
mclaren,mercedes,24.6,lando-norris,1,pirelli,4
red-bull,honda-rbpt,16.4,max-verstappen,2,pirelli,1
mclaren,mercedes,10.7,oscar-piastri,3,pirelli,81
ferrari,ferrari,8.2,charles-leclerc,4,pirelli,16
mercedes,mercedes,6.7,george-russell,5,pirelli,63
