time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
20.650,mclaren,mercedes,1,daniel-ricciardo,1,pirelli,8,3
22.339,aston-martin,mercedes,1,lance-stroll,2,pirelli,13,18
20.683,williams,mercedes,1,alexander-albon,3,pirelli,13,23
20.481,red-bull,rbpt,1,sergio-perez,4,pirelli,15,11
22.820,alphatauri,rbpt,1,pierre-gasly,5,pirelli,15,10
21.038,ferrari,ferrari,1,charles-leclerc,6,pirelli,16,16
20.731,red-bull,rbpt,1,max-verstappen,7,pirelli,16,1
21.521,ferrari,ferrari,1,carlos-sainz-jr,8,pirelli,16,55
21.415,mercedes,mercedes,1,george-russell,9,pirelli,16,63
21.543,alpine,renault,1,fernando-alonso,10,pirelli,16,14
22.561,alfa-romeo,ferrari,1,valtteri-bottas,11,pirelli,16,77
21.141,alpine,renault,1,esteban-ocon,12,pirelli,16,31
20.383,mclaren,mercedes,1,lando-norris,13,pirelli,16,4
33.734,alfa-romeo,ferrari,1,guanyu-zhou,14,pirelli,16,24
15.103,alfa-romeo,ferrari,2,guanyu-zhou,15,pirelli,27,24
22.710,alfa-romeo,ferrari,2,valtteri-bottas,16,pirelli,35,77
22.374,haas,ferrari,1,kevin-magnussen,17,pirelli,37,20
21.425,aston-martin,mercedes,1,nico-hulkenberg,18,pirelli,37,27
21.788,mercedes,mercedes,1,lewis-hamilton,19,pirelli,40,44
