time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:30.772,ferrari,ferrari,,,17,charles-leclerc,1,pirelli,16
1:30.888,red-bull,rbpt,+0.116,+0.116,24,max-verstappen,2,pirelli,1
1:31.084,alfa-romeo,ferrari,+0.196,+0.312,22,valtteri-bottas,3,pirelli,77
1:31.139,ferrari,ferrari,+0.055,+0.367,14,carlos-sainz-jr,4,pirelli,55
1:31.317,alphatauri,rbpt,+0.178,+0.545,28,pierre-gasly,5,pirelli,10
1:31.505,alphatauri,rbpt,+0.188,+0.733,26,yuki-tsunoda,6,pirelli,22
1:31.563,red-bull,rbpt,+0.058,+0.791,25,sergio-perez,7,pirelli,11
1:32.026,alpine,renault,+0.463,+1.254,26,esteban-ocon,8,pirelli,31
1:32.364,mercedes,mercedes,+0.338,+1.592,20,lewis-hamilton,9,pirelli,44
1:32.381,alpine,renault,+0.017,+1.609,23,fernando-alonso,10,pirelli,14
1:32.506,mclaren,mercedes,+0.125,+1.734,24,daniel-ricciardo,11,pirelli,3
1:32.582,aston-martin,mercedes,+0.076,+1.810,23,lance-stroll,12,pirelli,18
1:32.594,mclaren,mercedes,+0.012,+1.822,24,lando-norris,13,pirelli,4
1:32.608,alfa-romeo,ferrari,+0.014,+1.836,26,guanyu-zhou,14,pirelli,24
1:32.839,mercedes,mercedes,+0.231,+2.067,19,george-russell,15,pirelli,63
1:33.034,aston-martin,mercedes,+0.195,+2.262,23,nico-hulkenberg,16,pirelli,27
1:33.087,williams,mercedes,+0.053,+2.315,25,alexander-albon,17,pirelli,23
1:33.529,williams,mercedes,+0.442,+2.757,26,nicholas-latifi,18,pirelli,6
1:34.429,haas,ferrari,+0.900,+3.657,22,mick-schumacher,19,pirelli,47
,haas,ferrari,,,2,kevin-magnussen,20,pirelli,20
