id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1051,16,2021-10-03,turkey,Formula 1 Rolex Turkish Grand Prix 2021,KNOCKOUT,istanbul,RACE,ANTI_CLOCKWISE,5.338,14,58,309.396
