time,constructorId,engineManufacturerId,stop,driverId,position,tyreManufacturerId,lap,driverNumber
54.673,alfa-romeo,ferrari,1,antonio-giovinazzi,1,pirelli,8,99
23.814,williams,mercedes,1,george-russell,2,pirelli,9,63
26.672,williams,mercedes,1,nicholas-latifi,3,pirelli,9,6
28.042,alphatauri,honda,1,pierre-gasly,4,pirelli,18,10
22.043,alpine,renault,1,fernando-alonso,5,pirelli,21,14
23.087,aston-martin,mercedes,1,sebastian-vettel,6,pirelli,21,5
21.779,ferrari,ferrari,1,carlos-sainz-jr,7,pirelli,22,55
21.756,aston-martin,mercedes,1,lance-stroll,8,pirelli,22,18
23.098,haas,ferrari,1,nikita-mazepin,9,pirelli,22,9
22.311,mercedes,mercedes,1,valtteri-bottas,10,pirelli,23,77
22.798,alpine,renault,1,esteban-ocon,11,pirelli,23,31
21.864,mclaren,mercedes,1,lando-norris,12,pirelli,23,4
24.006,haas,ferrari,1,mick-schumacher,13,pirelli,23,47
23.565,red-bull,honda,1,max-verstappen,14,pirelli,24,33
22.406,mclaren,mercedes,1,daniel-ricciardo,15,pirelli,25,3
22.382,red-bull,honda,1,sergio-perez,16,pirelli,27,11
21.424,williams,mercedes,2,nicholas-latifi,17,pirelli,27,6
22.220,mercedes,mercedes,1,lewis-hamilton,18,pirelli,28,44
21.613,ferrari,ferrari,1,charles-leclerc,19,pirelli,28,16
21.919,williams,mercedes,2,george-russell,20,pirelli,28,63
21.572,alfa-romeo,ferrari,1,kimi-raikkonen,21,pirelli,37,7
21.973,aston-martin,mercedes,2,sebastian-vettel,22,pirelli,38,5
21.432,aston-martin,mercedes,2,lance-stroll,23,pirelli,39,18
22.871,alfa-romeo,ferrari,2,antonio-giovinazzi,24,pirelli,39,99
22.078,mercedes,mercedes,2,lewis-hamilton,25,pirelli,42,44
22.502,haas,ferrari,2,nikita-mazepin,26,pirelli,42,9
21.762,mclaren,mercedes,2,daniel-ricciardo,27,pirelli,46,3
21.856,ferrari,ferrari,2,carlos-sainz-jr,28,pirelli,46,55
26.065,alphatauri,honda,2,pierre-gasly,29,pirelli,47,10
22.405,williams,mercedes,3,nicholas-latifi,30,pirelli,50,6
22.310,haas,ferrari,2,mick-schumacher,31,pirelli,50,47
22.467,mclaren,mercedes,2,lando-norris,32,pirelli,51,4
21.638,mercedes,mercedes,2,valtteri-bottas,33,pirelli,53,77
21.345,red-bull,honda,2,sergio-perez,34,pirelli,57,11
22.292,ferrari,ferrari,2,charles-leclerc,35,pirelli,58,16
21.592,red-bull,honda,2,max-verstappen,36,pirelli,60,33
23.479,alpine,renault,2,fernando-alonso,37,pirelli,61,14
