id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1039,4,2021-05-09,spain,Formula 1 Aramco Gran Premio de España 2021,KNOCKOUT,catalunya,RACE,CLOCKWISE,4.675,16,66,308.424
