time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:18.170,mercedes,mercedes,,,32,lewis-hamilton,1,pirelli,44
1:18.309,mercedes,mercedes,+0.139,+0.139,31,valtteri-bottas,2,pirelli,77
1:18.335,ferrari,ferrari,+0.026,+0.165,28,charles-leclerc,3,pirelli,16
1:18.466,alpine,renault,+0.131,+0.296,29,esteban-ocon,4,pirelli,31
1:18.518,alpine,renault,+0.052,+0.348,30,fernando-alonso,5,pirelli,14
1:18.593,alphatauri,honda,+0.075,+0.423,32,pierre-gasly,6,pirelli,10
1:18.619,alphatauri,honda,+0.026,+0.449,30,yuki-tsunoda,7,pirelli,22
1:18.674,ferrari,ferrari,+0.055,+0.504,30,carlos-sainz-jr,8,pirelli,55
1:18.785,red-bull,honda,+0.111,+0.615,26,max-verstappen,9,pirelli,33
1:18.918,red-bull,honda,+0.133,+0.748,23,sergio-perez,10,pirelli,11
1:18.947,aston-martin,mercedes,+0.029,+0.777,30,sebastian-vettel,11,pirelli,5
1:19.092,mclaren,mercedes,+0.145,+0.922,28,lando-norris,12,pirelli,4
1:19.122,alfa-romeo,ferrari,+0.030,+0.952,29,antonio-giovinazzi,13,pirelli,99
1:19.134,aston-martin,mercedes,+0.012,+0.964,29,lance-stroll,14,pirelli,18
1:19.195,mclaren,mercedes,+0.061,+1.025,28,daniel-ricciardo,15,pirelli,3
1:19.213,alfa-romeo,ferrari,+0.018,+1.043,30,kimi-raikkonen,16,pirelli,7
1:19.957,williams,mercedes,+0.744,+1.787,29,george-russell,17,pirelli,63
1:20.046,williams,mercedes,+0.089,+1.876,26,nicholas-latifi,18,pirelli,6
1:20.326,haas,ferrari,+0.280,+2.156,30,mick-schumacher,19,pirelli,47
1:20.753,haas,ferrari,+0.427,+2.583,27,nikita-mazepin,20,pirelli,9
