time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:18.504,mercedes,mercedes,,,25,valtteri-bottas,1,pirelli,77
1:18.537,red-bull,honda,+0.033,+0.033,19,max-verstappen,2,pirelli,33
1:18.627,mercedes,mercedes,+0.090,+0.123,22,lewis-hamilton,3,pirelli,44
1:18.944,mclaren,mercedes,+0.317,+0.440,24,lando-norris,4,pirelli,4
1:18.996,ferrari,ferrari,+0.052,+0.492,25,charles-leclerc,5,pirelli,16
1:19.020,ferrari,ferrari,+0.024,+0.516,22,carlos-sainz-jr,6,pirelli,55
1:19.062,alphatauri,honda,+0.042,+0.558,26,pierre-gasly,7,pirelli,10
1:19.234,aston-martin,mercedes,+0.172,+0.730,24,sebastian-vettel,8,pirelli,5
1:19.349,red-bull,honda,+0.115,+0.845,17,sergio-perez,9,pirelli,11
1:19.429,aston-martin,mercedes,+0.080,+0.925,25,lance-stroll,10,pirelli,18
1:19.669,alphatauri,honda,+0.240,+1.165,22,yuki-tsunoda,11,pirelli,22
1:19.681,alpine,renault,+0.012,+1.177,25,esteban-ocon,12,pirelli,31
1:19.694,alfa-romeo,ferrari,+0.013,+1.190,23,antonio-giovinazzi,13,pirelli,99
1:19.732,mclaren,mercedes,+0.038,+1.228,24,daniel-ricciardo,14,pirelli,3
1:19.950,alpine,renault,+0.218,+1.446,25,fernando-alonso,15,pirelli,14
1:20.270,williams,mercedes,+0.320,+1.766,25,nicholas-latifi,16,pirelli,6
1:20.700,williams,mercedes,+0.430,+2.196,23,roy-nissany,17,pirelli,45
1:20.766,haas,ferrari,+0.066,+2.262,23,mick-schumacher,18,pirelli,47
1:21.887,alfa-romeo,ferrari,+1.121,+3.383,13,robert-kubica,19,pirelli,88
1:21.976,haas,ferrari,+0.089,+3.472,22,nikita-mazepin,20,pirelli,9
