driverId,position,points
max-verstappen,1,224.5
lewis-hamilton,2,221.5
valtteri-bottas,3,123
lando-norris,4,114
sergio-perez,5,108
charles-leclerc,6,92
carlos-sainz-jr,7,89.5
pierre-gasly,8,66
daniel-ricciardo,9,56
fernando-alonso,10,46
esteban-ocon,11,44
sebastian-vettel,12,35
yuki-tsunoda,13,18
lance-stroll,14,18
george-russell,15,13
nicholas-latifi,16,7
kimi-raikkonen,17,2
antonio-giovinazzi,18,1
mick-schumacher,19,0
nikita-mazepin,20,0
robert-kubica,21,0
