id,round,date,grandPrixId,officialName,qualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance
1101,22,2023-11-26,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2023,KNOCKOUT,yas-marina,RACE,ANTI_CLOCKWISE,5.281,16,58,306.183
