time,constructorId,engineManufacturerId,interval,gap,laps,driverId,position,tyreManufacturerId,driverNumber
1:26.072,mercedes,mercedes,,,26,george-russell,1,pirelli,63
1:26.360,aston-martin,mercedes,+0.288,+0.288,26,felipe-drugovich,2,pirelli,34
1:26.433,alphatauri,honda-rbpt,+0.073,+0.361,26,daniel-ricciardo,3,pirelli,3
1:26.453,alfa-romeo,ferrari,+0.020,+0.381,21,valtteri-bottas,4,pirelli,77
1:26.631,aston-martin,mercedes,+0.178,+0.559,21,lance-stroll,5,pirelli,18
1:26.665,mclaren,mercedes,+0.034,+0.593,25,oscar-piastri,6,pirelli,81
1:26.676,ferrari,ferrari,+0.011,+0.604,24,carlos-sainz-jr,7,pirelli,55
1:26.703,ferrari,ferrari,+0.027,+0.631,25,robert-shwartzman,8,pirelli,39
1:26.720,alpine,renault,+0.017,+0.648,26,pierre-gasly,9,pirelli,10
1:26.725,alphatauri,honda-rbpt,+0.005,+0.653,27,yuki-tsunoda,10,pirelli,22
1:26.742,williams,mercedes,+0.017,+0.670,27,logan-sargeant,11,pirelli,2
1:26.815,mercedes,mercedes,+0.073,+0.743,27,frederik-vesti,12,pirelli,42
1:26.865,alpine,renault,+0.050,+0.793,23,jack-doohan,13,pirelli,61
1:27.093,alfa-romeo,ferrari,+0.228,+1.021,20,theo-pourchaire,14,pirelli,98
1:27.114,mclaren,mercedes,+0.021,+1.042,23,patricio-oward,15,pirelli,29
1:27.208,red-bull,honda-rbpt,+0.094,+1.136,24,jake-dennis,16,pirelli,36
1:27.244,red-bull,honda-rbpt,+0.036,+1.172,20,isack-hadjar,17,pirelli,37
1:27.460,williams,mercedes,+0.216,+1.388,28,zak-osullivan,18,pirelli,45
1:27.462,haas,ferrari,+0.002,+1.390,26,kevin-magnussen,19,pirelli,20
1:27.569,haas,ferrari,+0.107,+1.497,24,oliver-bearman,20,pirelli,50
